617	1426	5499
618	1421	4814
619	1428	5649
620	1429	5141
621	1440	4718
622	1426	4603
623	1410	4894
624	1435	5095
625	1448	4822
626	1442	5724
627	1443	5367
628	1424	5121
629	1441	5367
630	1452	5794
631	1456	5397
632	1441	5664
633	1445	4834
634	1463	4722
635	1469	5161
636	1471	7202
637	1468	5153
638	1465	4836
639	1456	4997
640	1460	5243
641	1467	5812
642	1478	5590
643	1466	4986
644	1470	5153
645	1475	4884
646	1481	4828
647	1481	5121
648	1481	5333
649	1482	5832
650	1490	5310
651	1493	5322
652	1490	4844
653	1491	5189
654	1487	5898
655	1504	5147
656	1507	5741
657	1507	5370
658	1499	5461
659	1506	5359
660	1505	5233
661	1496	5940
662	1508	5204
663	1510	5782
664	1518	5490
665	1527	5258
666	1528	5465
667	1529	5422
668	1532	5701
669	1535	6101
670	1519	5570
671	1535	5192
672	1544	5202
673	1538	6019
674	1529	5728
675	1523	5058
676	1538	5467
677	1543	5814
678	1528	5749
679	1546	5382
680	1560	5532
681	1539	6259
682	1551	6508
683	1538	5260
684	1563	5830
685	1545	6233
686	1553	5756
687	1563	6096
688	1568	5683
689	1569	6282
690	1561	5455
691	1574	5968
692	1580	6288
693	1579	6334
694	1564	5270
695	1586	5688
696	1574	5530
697	1588	5827
698	1596	5400
699	1585	5882
700	1590	6479
701	1594	6513
702	1584	6893
703	1599	6429
704	1608	6085
705	1594	6142
706	1594	6096
707	1608	6458
708	1614	6114
709	1609	6627
710	1604	5729
711	1606	5866
712	1597	6462
713	1624	5654
714	1622	6613
715	1631	5871
716	1621	6293
717	1606	6212
718	1635	6759
719	1636	6039
720	1627	6392
721	1637	6169
722	1624	6073
723	1638	6822
724	1636	6377
725	1647	5621
726	1626	5666
727	1642	6083
728	1647	5687
729	1654	5865
730	1644	5891
731	1650	6321
732	1652	5964
733	1656	7762
734	1663	6649
735	1642	6377
736	1642	6143
737	1642	5670
738	1669	6362
739	1657	5660
740	1658	6546
741	1683	6510
742	1652	6047
743	1679	6985
744	1666	6613
745	1683	5935
746	1680	5944
747	1679	6392
748	1687	5992
749	1690	6468
750	1696	5754
751	1679	6012
752	1699	6611
753	1694	6155
754	1687	6001
755	1702	6162
756	1690	7154
757	1715	6199
758	1680	6843
759	1709	5897
760	1697	6163
761	1707	6183
762	1715	6175
763	1714	6575
764	1714	6484
765	1723	6264
766	1713	5801
767	1724	7132
768	1730	6935
769	1729	7027
770	1724	7145
771	1729	6614
772	1726	6842
773	1730	6915
774	1724	6548
775	1745	7229
776	1743	6097
777	1739	6631
778	1747	6777
779	1745	6683
780	1760	6229
781	1763	6421
782	1764	6975
783	1760	6909
784	1768	6510
785	1759	7638
786	1749	6188
787	1749	7110
788	1767	6686
789	1765	6705
790	1778	7327
791	1761	6930
792	1763	6032
793	1772	6721
794	1781	6822
795	1781	6221
796	1787	6749
797	1788	6686
798	1779	6414
799	1770	7331
800	1792	7425
801	1786	7301
802	1794	6641
803	1799	6585
804	1793	6335
805	1789	6411
806	1802	6445
807	1797	7569
808	1800	6546
809	1815	7345
810	1792	6580
811	1821	6558
812	1819	7552
813	1822	7698
814	1812	6393
815	1808	7927
816	1825	6836
817	1835	7497
818	1832	6844
819	1824	7513
820	1832	6876
821	1832	7241
822	1832	6810
823	1842	8160
824	1821	6871
825	1840	6925
826	1818	7041
827	1836	6762
828	1849	6915
829	1852	6673
830	1839	8579
831	1849	7767
832	1857	7430
833	1860	8357
834	1856	8394
835	1861	6596
836	1866	7764
837	1871	7014
838	1857	6448
839	1867	7547
840	1878	7263
841	1868	7188
842	1859	7092
843	1867	7506
844	1883	7674
845	1881	7925
846	1871	7732
847	1872	7651
848	1892	6913
849	1877	7087
850	1884	6790
851	1888	6745
852	1895	7202
853	1872	6975
854	1906	7400
855	1889	7020
856	1896	7968
857	1885	6783
858	1886	7033
859	1919	7352
860	1893	7606
861	1910	7668
862	1888	6902
863	1922	7623
864	1910	7770
865	1916	7044
866	1904	7197
867	1918	7430
868	1921	7824
869	1906	7295
870	1915	7697
871	1924	8660
872	1935	7028
873	1934	7943
874	1929	7805
875	1943	8114
876	1946	7453
877	1934	6728
878	1942	7093
879	1943	6652
880	1943	7896
881	1962	6786
882	1959	7382
883	1960	6966
884	1935	7005
885	1956	7584
886	1970	7576
887	1950	7081
888	1964	7410
889	1949	7913
890	1978	7507
891	1972	7116
892	1980	7167
893	1987	7423
894	1951	7626
895	1990	7462
896	1964	8067
897	1982	8099
898	1985	7786
899	1997	8325
900	1989	8507
901	2000	8185
902	1983	7367
903	2001	8250
904	1984	8148
905	1993	8630
906	1992	7209
907	2005	8182
908	2000	7476
909	2015	8189
910	2017	7719
911	2015	7382
912	2003	7991
913	2022	7717
914	2024	8145
915	2008	7918
916	2026	8358
917	2030	7059
918	2025	7728
919	2033	8762
920	2026	8115
921	2035	9279
922	2033	7811
923	2037	8303
924	2016	7963
925	2020	8351
926	2027	8424
927	2047	8872
928	2049	8448
929	2054	9052
930	2056	8011
931	2039	8765
932	2062	8844
933	2040	7953
934	2063	8418
935	2057	7749
936	2049	8236
937	2057	8197
938	2071	8186
939	2065	8007
940	2059	8270
941	2063	7950
942	2066	8951
943	2067	9304
944	2083	7618
945	2074	8151
946	2072	7817
947	2091	9716
948	2069	8305
949	2076	8590
950	2084	8458
951	2092	8124
952	2100	8647
953	2076	8746
954	2103	8257
955	2096	7800
956	2092	8603
957	2081	8076
958	2090	7696
959	2097	8442
960	2113	9172
961	2109	8928
962	2110	8242
963	2109	9165
964	2109	8686
965	2117	8484
966	2114	8227
967	2102	8604
968	2131	7893
969	2117	8027
970	2125	8446
971	2137	8653
972	2137	7626
973	2121	7762
974	2136	8076
975	2132	8151
976	2129	7701
977	2134	9387
978	2129	8466
979	2136	8835
980	2156	8370
981	2161	8754
982	2136	8276
983	2149	8307
984	2146	8353
985	2157	8420
986	2171	8044
987	2146	8486
988	2170	10563
989	2177	9364
990	2178	8537
991	2170	9534
992	2168	9079
993	2165	8274
994	2154	8586
995	2167	7934
996	2186	9285
997	2189	8704
998	2183	8637
999	2185	8366
